MESS_DATUM;FG_LBERGWh
2011082211;386.1
2011082212;566.7
2011082213;308.3
2011082214;216.7
2011082215;169.4
2011082216;127.8
2011082217;97.2
2011082218;16.7
2011082219;0
2011082220;0
2011082221;0
2011082222;0
2011082223;0
2011082300;0
2011082301;0
2011082302;0
2011082303;0
2011082304;0
2011082305;0
2011082306;13.9
2011082307;227.8
2011082308;377.8
2011082309;516.7
2011082310;483.3
2011082311;519.4
2011082312;633.3
2011082313;511.1
2011082314;430.6
2011082315;383.3
2011082316;275
2011082317;155.6
2011082318;61.1
2011082319;0
2011082320;0
2011082321;0
2011082322;0
2011082323;0
2011082400;0
2011082401;0
2011082402;0
2011082403;0
2011082404;0
2011082405;16.7
2011082406;91.7
2011082407;280.6
2011082408;416.7
2011082409;538.9
2011082410;525
2011082411;488.9
2011082412;488.9
2011082413;616.7
2011082414;388.9
2011082415;300
2011082416;147.2
2011082417;16.7
2011082418;13.9
2011082419;0
2011082420;0
2011082421;0
2011082422;0
2011082423;0
2011082500;0
2011082501;0
2011082502;0
2011082503;0
2011082504;0
2011082505;38.9
2011082506;125
2011082507;277.8
2011082508;391.7
2011082509;386.1
2011082510;433.3
2011082511;572.2
2011082512;597.2
2011082513;658.3
2011082514;552.8
2011082515;266.7
2011082516;133.3
2011082517;25
2011082518;8.3
2011082519;0
2011082520;0
2011082521;0
2011082522;0
2011082523;0
2011082600;0
2011082601;0
2011082602;0
2011082603;0
2011082604;0
2011082605;2.8
2011082606;52.8
2011082607;319.4
2011082608;422.2
2011082609;536.1
2011082610;625
2011082611;669.4
2011082612;613.9
2011082613;552.8
2011082614;550
2011082615;327.8
2011082616;58.3
2011082617;72.2
2011082618;22.2
2011082619;0
2011082620;0
2011082621;0
2011082622;0
2011082623;0
2011082700;0
2011082701;0
2011082702;0
2011082703;0
2011082704;0
2011082705;0
2011082706;50
2011082707;94.4
2011082708;63.9
2011082709;125
2011082710;280.6
2011082711;183.3
2011082712;283.3
2011082713;466.7
2011082714;338.9
2011082715;72.2
2011082716;238.9
2011082717;38.9
2011082718;8.3
2011082719;0
2011082720;0
2011082721;0
2011082722;0
2011082723;0
2011082800;0
2011082801;0
2011082802;0
2011082803;0
2011082804;0
2011082805;8.3
2011082806;66.7
2011082807;161.1
2011082808;236.1
2011082809;269.4
2011082810;363.9
2011082811;322.2
2011082812;405.6
2011082813;322.2
2011082814;202.8
2011082815;111.1
2011082816;94.4
2011082817;113.9
2011082818;5.6
2011082819;0
2011082820;0
2011082821;0
2011082822;0
2011082823;0
2011082900;0
2011082901;0
2011082902;0
2011082903;0
2011082904;0
2011082905;5.6
2011082906;38.9
2011082907;61.1
2011082908;52.8
2011082909;94.4
2011082910;288.9
2011082911;205.6
2011082912;119.4
2011082913;127.8
2011082914;130.6
2011082915;138.9
2011082916;11.1
2011082917;11.1
2011082918;0
2011082919;0
2011082920;0
2011082921;0
2011082922;0
2011082923;0
2011083000;0
2011083001;0
2011083002;0
2011083003;0
2011083004;0
2011083005;11.1
2011083006;88.9
2011083007;119.4
2011083008;225
2011083009;355.6
2011083010;397.2
2011083011;236.1
2011083012;208.3
2011083013;241.7
2011083014;233.3
2011083015;202.8
2011083016;133.3
2011083017;16.7
2011083018;0
2011083019;0
2011083020;0
2011083021;0
2011083022;0
2011083023;0
2011083100;0
2011083101;0
2011083102;0
2011083103;0
2011083104;0
2011083105;16.7
2011083106;100
2011083107;150
2011083108;311.1
2011083109;405.6
2011083110;533.3
2011083111;722.2
2011083112;491.7
2011083113;380.6
2011083114;413.9
2011083115;341.7
2011083116;258.3
2011083117;94.4
2011083118;5.6
2011083119;0
2011083120;0
2011083121;0
2011083122;0
2011083123;0
2011090100;0
2011090101;0
2011090102;0
2011090103;0
2011090104;0
2011090105;9.7
2011090106;73.6
2011090107;159.7
2011090108;247.2
2011090109;336.1
2011090110;427.8
2011090111;486.1
2011090112;436.1
2011090113;331.9
2011090114;437.5
2011090115;279.2
2011090116;130.6
2011090117;36.1
2011090118;2.8
2011090119;0
2011090120;0
2011090121;0
2011090122;0
2011090123;0
2011090200;0
2011090201;0
2011090202;0
2011090203;0
2011090204;0
2011090205;2.8
2011090206;34.7
2011090207;102.8
2011090208;105.6
2011090209;166.7
2011090210;277.8
2011090211;323.6
2011090212;215.3
2011090213;248.6
2011090214;233.3
2011090215;225
2011090216;111.1
2011090217;41.7
2011090218;12.5
2011090219;0
2011090220;0
2011090221;0
2011090222;0
2011090223;0
2011090300;0
2011090301;0
2011090302;0
2011090303;0
2011090304;0
2011090305;5.6
2011090306;52.8
2011090307;131.9
2011090308;243.1
2011090309;343.1
2011090310;516.7
2011090311;602.8
2011090312;470.8
2011090313;534.7
2011090314;409.7
2011090315;252.8
2011090316;201.4
2011090317;87.5
2011090318;9.7
2011090319;0
2011090320;0
2011090321;0
2011090322;0
2011090323;0
2011090400;0
2011090401;0
2011090402;0
2011090403;0
2011090404;0
2011090405;8.3
2011090406;77.8
2011090407;184.7
2011090408;373.6
2011090409;440.3
2011090410;523.6
2011090411;538.9
2011090412;530.6
2011090413;522.2
2011090414;473.6
2011090415;354.2
2011090416;220.8
2011090417;127.8
2011090418;9.7
2011090419;0
2011090420;0
2011090421;0
2011090422;0
2011090423;0
2011090500;0
2011090501;0
2011090502;0
2011090503;0
2011090504;0
2011090505;15.3
2011090506;98.6
2011090507;237.5
2011090508;361.1
2011090509;502.8
2011090510;600
2011090511;615.3
2011090512;605.6
2011090513;493.1
2011090514;436.1
2011090515;333.3
2011090516;229.2
2011090517;118.1
2011090518;13.9
2011090519;0
2011090520;0
2011090521;0
2011090522;0
2011090523;0
2011090600;0
2011090601;0
2011090602;0
2011090603;0
2011090604;0
2011090605;11.1
2011090606;105.6
2011090607;251.4
2011090608;390.3
2011090609;505.6
2011090610;584.7
2011090611;626.4
2011090612;625
2011090613;569.4
2011090614;462.5
2011090615;373.6
2011090616;212.5
2011090617;88.9
2011090618;6.9
2011090619;0
2011090620;0
2011090621;0
2011090622;0
2011090623;0
2011090700;0
2011090701;0
2011090702;0
2011090703;0
2011090704;0
2011090705;8.3
2011090706;77.8
2011090707;236.1
2011090708;272.2
2011090709;368.1
2011090710;419.4
2011090711;388.9
2011090712;388.9
2011090713;372.2
2011090714;236.1
2011090715;262.5
2011090716;116.7
2011090717;41.7
2011090718;2.8
2011090719;0
2011090720;0
2011090721;0
2011090722;0
2011090723;0
2011090800;0
2011090801;0
2011090802;0
2011090803;0
2011090804;0
2011090805;4.2
2011090806;45.8
2011090807;119.4
2011090808;193.1
2011090809;272.2
2011090810;330.6
2011090811;355.6
2011090812;331.9
2011090813;323.6
2011090814;258.3
2011090815;194.4
2011090816;122.2
2011090817;45.8
2011090818;5.6
2011090819;0
2011090820;0
2011090821;0
2011090822;0
2011090823;0
2011090900;0
2011090901;0
2011090902;0
2011090903;0
2011090904;0
2011090905;2.8
2011090906;52.8
2011090907;130.6
2011090908;225
2011090909;315.3
2011090910;368.1
2011090911;412.5
2011090912;354.2
2011090913;308.3
2011090914;179.2
2011090915;129.2
2011090916;72.2
2011090917;44.4
2011090918;1.4
2011090919;0
2011090920;0
2011090921;0
2011090922;0
2011090923;0
2011091000;0
2011091001;0
2011091002;0
2011091003;0
2011091004;0
2011091005;2.8
2011091006;29.2
2011091007;61.1
2011091008;83.3
2011091009;181.9
2011091010;376.4
2011091011;387.5
2011091012;269.4
2011091013;275
2011091014;188.9
2011091015;134.7
2011091016;129.2
2011091017;40.3
2011091018;0
2011091019;0
2011091020;0
2011091021;0
2011091022;0
2011091023;0
2011091100;0
2011091101;0
2011091102;0
2011091103;0
2011091104;0
2011091105;0
2011091106;25
2011091107;66.7
2011091108;145.8
2011091109;193.1
2011091110;240.3
2011091111;302.8
2011091112;286.1
2011091113;265.3
2011091114;230.6
2011091115;165.3
2011091116;118.1
2011091117;33.3
2011091118;2.8
2011091119;0
2011091120;0
2011091121;0
2011091122;0
2011091123;0
2011091200;0
2011091201;0
2011091202;0
2011091203;0
2011091204;0
2011091205;1.4
2011091206;38.9
2011091207;66.7
2011091208;115.3
2011091209;156.9
2011091210;283.3
2011091211;245.8
2011091212;286.1
2011091213;286.1
2011091214;287.5
2011091215;144.4
2011091216;61.1
2011091217;9.7
2011091218;0
2011091219;0
2011091220;0
2011091221;0
2011091222;0
2011091223;0
2011091300;0
2011091301;0
2011091302;0
2011091303;0
2011091304;0
2011091305;0
2011091306;25
2011091307;98.6
2011091308;248.6
2011091309;295.8
2011091310;338.9
2011091311;397.2
2011091312;495.8
2011091313;344.4
2011091314;405.6
2011091315;319.4
2011091316;175
2011091317;56.9
2011091318;1.4
2011091319;0
2011091320;0
2011091321;0
2011091322;0
2011091323;0
2011091400;0
2011091401;0
2011091402;0
2011091403;0
2011091404;0
2011091405;1.4
2011091406;33.3
2011091407;48.6
2011091408;158.3
2011091409;130.6
2011091410;190.3
2011091411;177.8
2011091412;100
2011091413;83.3
2011091414;63.9
2011091415;29.2
2011091416;13.9
2011091417;2.8
2011091418;0
2011091419;0
2011091420;0
2011091421;0
2011091422;0
2011091423;0
2011091500;0
2011091501;0
2011091502;0
2011091503;0
2011091504;0
2011091505;0
2011091506;29.2
2011091507;104.2
2011091508;187.5
2011091509;359.7
2011091510;491
2011091511;525.7
2011091512;312.5
2011091513;183.3
2011091514;233.3
2011091515;102.8
2011091516;73.6
2011091517;33.3
2011091518;0
2011091519;0
2011091520;0
2011091521;0
2011091522;0
2011091523;0
2011091600;0
2011091601;0
2011091602;0
2011091603;0
2011091604;0
2011091605;0
2011091606;37.5
2011091607;144.4
2011091608;215.3
2011091609;181.9
2011091610;211.1
2011091611;368.1
2011091612;444.4
2011091613;372.2
2011091614;201.4
2011091615;225
2011091616;162.5
2011091617;26.4
2011091618;0
2011091619;0
2011091620;0
2011091621;0
2011091622;0
2011091623;0
2011091700;0
2011091701;0
2011091702;0
2011091703;0
2011091704;0
2011091705;0
2011091706;19.4
2011091707;59.7
2011091708;150
2011091709;288.9
2011091710;433.3
2011091711;343.1
2011091712;344.4
2011091713;338.9
2011091714;348.6
2011091715;241.7
2011091716;55.6
2011091717;43.1
2011091718;0
2011091719;0
2011091720;0
2011091721;0
2011091722;0
2011091723;0
2011091800;0
2011091801;0
2011091802;0
2011091803;0
2011091804;0
2011091805;0
2011091806;44.4
2011091807;176.4
2011091808;272.2
2011091809;345.8
2011091810;500
2011091811;472.2
2011091812;426.4
2011091813;463.9
2011091814;293.1
2011091815;216.7
2011091816;147.2
2011091817;37.5
2011091818;0
2011091819;0
2011091820;0
2011091821;0
2011091822;0
2011091823;0
2011091900;0
2011091901;0
2011091902;0
2011091903;0
2011091904;0
2011091905;0
2011091906;54.2
2011091907;177.8
2011091908;361.1
2011091909;475
2011091910;533.3
2011091911;504.2
2011091912;401.4
2011091913;406.9
2011091914;430.6
2011091915;262.5
2011091916;134.7
2011091917;36.1
2011091918;0
2011091919;0
2011091920;0
2011091921;0
2011091922;0
2011091923;0
2011092000;0
2011092001;0
2011092002;0
2011092003;0
2011092004;0
2011092005;0
2011092006;41.7
2011092007;143.1
2011092008;240.3
2011092009;336.1
2011092010;472.2
2011092011;608.3
2011092012;598.6
2011092013;479.2
2011092014;344.4
2011092015;234.7
2011092016;127.8
2011092017;36.1
2011092018;0
2011092019;0
2011092020;0
2011092021;0
2011092022;0
2011092023;0
2011092100;0
2011092101;0
2011092102;0
2011092103;0
2011092104;0
2011092105;0
2011092106;27.8
2011092107;104.2
2011092108;205.6
2011092109;276.4
2011092110;330.6
2011092111;383.3
2011092112;420.8
2011092113;501.4
2011092114;455.6
2011092115;305.6
2011092116;170.8
2011092117;56.9
2011092118;0
2011092119;0
2011092120;0
2011092121;0
2011092122;0
2011092123;0
2011092200;0
2011092201;0
2011092202;0
2011092203;0
2011092204;0
2011092205;0
2011092206;51.4
2011092207;193.1
2011092208;341.7
2011092209;469.4
2011092210;562.5
2011092211;609.7
2011092212;598.6
2011092213;551.4
2011092214;456.9
2011092215;315.3
2011092216;179.2
2011092217;44.4
2011092218;0
2011092219;0
2011092220;0
2011092221;0
2011092222;0
2011092223;0
2011092300;0
2011092301;0
2011092302;0
2011092303;0
2011092304;0
2011092305;0
2011092306;44.4
2011092307;181.9
2011092308;326.4
2011092309;451.4
2011092310;540.3
2011092311;583.3
2011092312;581.9
2011092313;529.2
2011092314;358.3
2011092315;256.9
2011092316;108.3
2011092317;27.8
2011092318;0
2011092319;0
2011092320;0
2011092321;0
2011092322;0
2011092323;0
2011092400;0
2011092401;0
2011092402;0
2011092403;0
2011092404;0
2011092405;0
2011092406;38.9
2011092407;100
2011092408;79.2
2011092409;122.2
2011092410;118.1
2011092411;137.5
2011092412;144.4
2011092413;179.2
2011092414;150
2011092415;131.9
2011092416;63.9
2011092417;13.9
2011092418;0
2011092419;0
2011092420;0
2011092421;0
2011092422;0
2011092423;0
2011092500;0
2011092501;0
2011092502;0
2011092503;0
2011092504;0
2011092505;0
2011092506;9.7
2011092507;63.9
2011092508;218.1
2011092509;304.2
2011092510;372.2
2011092511;388.9
2011092512;315.3
2011092513;286.1
2011092514;208.3
2011092515;116.7
2011092516;59.7
2011092517;16.7
2011092518;0
2011092519;0
2011092520;0
2011092521;0
2011092522;0
2011092523;0
2011092600;0
2011092601;0
2011092602;0
2011092603;0
2011092604;0
2011092605;0
2011092606;8.3
2011092607;51.4
2011092608;172.2
2011092609;258.3
2011092610;368.1
2011092611;405.6
2011092612;323.6
2011092613;293.1
2011092614;201.4
2011092615;200
2011092616;161.1
2011092617;26.4
2011092618;0
2011092619;0
2011092620;0
2011092621;0
2011092622;0
2011092623;0
2011092700;0
2011092701;0
2011092702;0
2011092703;0
2011092704;0
2011092705;0
2011092706;4.2
2011092707;30.6
2011092708;66.7
2011092709;94.4
2011092710;105.6
2011092711;127.8
2011092712;223.6
2011092713;130.6
2011092714;91.7
2011092715;112.5
2011092716;44.4
2011092717;8.3
2011092718;0
2011092719;0
2011092720;0
2011092721;0
2011092722;0
2011092723;0
2011092800;0
2011092801;0
2011092802;0
2011092803;0
2011092804;0
2011092805;0
2011092806;5.6
2011092807;37.5
2011092808;59.7
2011092809;148.6
2011092810;263.9
2011092811;172.2
2011092812;258.3
2011092813;138.9
2011092814;198.6
2011092815;90.3
2011092816;62.5
2011092817;20.8
2011092818;0
2011092819;0
2011092820;0
2011092821;0
2011092822;0
2011092823;0
2011092900;0
2011092901;0
2011092902;0
2011092903;0
2011092904;0
2011092905;0
2011092906;15.3
2011092907;88.9
2011092908;168.1
2011092909;241.7
2011092910;288.9
2011092911;144.4
2011092912;268.1
2011092913;205.6
2011092914;322.2
2011092915;206.9
2011092916;75
2011092917;12.5
2011092918;0
2011092919;0
2011092920;0
2011092921;0
2011092922;0
2011092923;0
2011093000;0
2011093001;0
2011093002;0
2011093003;0
2011093004;0
2011093005;0
2011093006;16.7
2011093007;101.4
2011093008;197.2
2011093009;291.7
2011093010;368.1
2011093011;419.4
2011093012;286.1
2011093013;301.4
2011093014;204.2
2011093015;95.8
2011093016;41.7
2011093017;5.6
2011093018;0
2011093019;0
2011093020;0
2011093021;0
2011093022;0
2011093023;0
2011100100;0
2011100101;0
2011100102;0
2011100103;0
2011100104;0
2011100105;0
2011100106;2.8
2011100107;18.1
2011100108;26.4
2011100109;98.6
2011100110;104.2
2011100111;77.8
2011100112;94.4
2011100113;87.5
2011100114;102.8
2011100115;84.7
2011100116;75
2011100117;8.3
2011100118;0
2011100119;0
2011100120;0
2011100121;0
2011100122;0
2011100123;0
2011100200;0
2011100201;0
2011100202;0
2011100203;0
2011100204;0
2011100205;0
2011100206;4.2
2011100207;29.2
2011100208;81.9
2011100209;136.1
2011100210;173.6
2011100211;170.8
2011100212;218.1
2011100213;261.1
2011100214;263.9
2011100215;197.2
2011100216;95.8
2011100217;26.4
2011100218;0
2011100219;0
2011100220;0
2011100221;0
2011100222;0
2011100223;0
2011100300;0
2011100301;0
2011100302;0
2011100303;0
2011100304;0
2011100305;0
2011100306;4.2
2011100307;22.2
2011100308;77.8
2011100309;119.4
2011100310;215.3
2011100311;215.3
2011100312;291.7
2011100313;369.4
2011100314;320.8
2011100315;266.7
2011100316;150
2011100317;9.7
2011100318;0
2011100319;0
2011100320;0
2011100321;0
2011100322;0
2011100323;0
2011100400;0
2011100401;0
2011100402;0
2011100403;0
2011100404;0
2011100405;0
2011100406;18.1
2011100407;112.5
2011100408;159.7
2011100409;226.4
2011100410;297.2
2011100411;315.3
2011100412;331.9
2011100413;326.4
2011100414;375
2011100415;169.4
2011100416;102.8
2011100417;23.6
2011100418;0
2011100419;0
2011100420;0
2011100421;0
2011100422;0
2011100423;0
2011100500;0
2011100501;0
2011100502;0
2011100503;0
2011100504;0
2011100505;0
2011100506;12.5
2011100507;88.9
2011100508;212.5
2011100509;322.2
2011100510;365.3
2011100511;509.7
2011100512;391.7
2011100513;309.7
2011100514;233.3
2011100515;125
2011100516;62.5
2011100517;13.9
2011100518;0
2011100519;0
2011100520;0
2011100521;0
2011100522;0
2011100523;0
2011100600;0
2011100601;0
2011100602;0
2011100603;0
2011100604;0
2011100605;0
2011100606;11.1
2011100607;129.2
2011100608;259.7
2011100609;379.2
2011100610;445.8
2011100611;440.3
2011100612;413.9
